season,date,day_of_week,attendance,competition_stage,source_file,home_team,away_team
2013/14,03/11/13,Sunday,8300.0,regular,ligat_haal_2013_14_attendance.csv,Hapoel Tel Aviv,Hapoel Acre
2013/14,04/11/13,Monday,11500.0,regular,ligat_haal_2013_14_attendance.csv,Hapoel Beer Sheva,Maccabi Tel Aviv
2013/14,09/11/13,Saturday,7000.0,regular,ligat_haal_2013_14_attendance.csv,Bnei Yehuda Tel Aviv,Hapoel Tel Aviv
2013/14,09/11/13,Saturday,1700.0,regular,ligat_haal_2013_14_attendance.csv,FC Ashdod,Hapoel Haifa
2013/14,09/11/13,Saturday,600.0,regular,ligat_haal_2013_14_attendance.csv,Hapoel Ramat haSharon,Hapoel Acre
2013/14,09/11/13,Saturday,4500.0,regular,ligat_haal_2013_14_attendance.csv,Ihud Bnei Sakhnin,Hapoel Beer Sheva
2013/14,09/11/13,Saturday,1500.0,regular,ligat_haal_2013_14_attendance.csv,Ironi Kiryat Shmona,Hapoel Raanana
2013/14,11/11/13,Monday,11500.0,regular,ligat_haal_2013_14_attendance.csv,Maccabi Haifa,Beitar Jerusalem
2013/14,11/11/13,Monday,11500.0,regular,ligat_haal_2013_14_attendance.csv,Maccabi Tel Aviv,Maccabi Petah Tikva
2013/14,23/11/13,Saturday,7000.0,regular,ligat_haal_2013_14_attendance.csv,Beitar Jerusalem,Ironi Kiryat Shmona
2013/14,23/11/13,Saturday,2000.0,regular,ligat_haal_2013_14_attendance.csv,Hapoel Acre,Bnei Yehuda Tel Aviv
2013/14,23/11/13,Saturday,7000.0,regular,ligat_haal_2013_14_attendance.csv,Hapoel Haifa,Maccabi Tel Aviv
2013/14,23/11/13,Saturday,300.0,regular,ligat_haal_2013_14_attendance.csv,Hapoel Raanana,FC Ashdod
2013/14,23/11/13,Saturday,1000.0,regular,ligat_haal_2013_14_attendance.csv,Maccabi Petah Tikva,Ihud Bnei Sakhnin
2013/14,24/11/13,Sunday,13200.0,regular,ligat_haal_2013_14_attendance.csv,Hapoel Tel Aviv,Maccabi Haifa
2013/14,25/11/13,Monday,6500.0,regular,ligat_haal_2013_14_attendance.csv,Hapoel Beer Sheva,Hapoel Ramat haSharon
2013/14,02/12/13,Monday,9500.0,regular,ligat_haal_2013_14_attendance.csv,Maccabi Haifa,Hapoel Acre
2013/14,02/12/13,Monday,12260.0,regular,ligat_haal_2013_14_attendance.csv,Maccabi Tel Aviv,Hapoel Raanana
2013/14,30/11/13,Saturday,4000.0,regular,ligat_haal_2013_14_attendance.csv,FC Ashdod,Beitar Jerusalem
2013/14,30/11/13,Saturday,7000.0,regular,ligat_haal_2013_14_attendance.csv,Hapoel Beer Sheva,Maccabi Petah Tikva
2013/14,30/11/13,Saturday,600.0,regular,ligat_haal_2013_14_attendance.csv,Hapoel Ramat haSharon,Bnei Yehuda Tel Aviv
2013/14,30/11/13,Saturday,3000.0,regular,ligat_haal_2013_14_attendance.csv,Ihud Bnei Sakhnin,Hapoel Haifa
2013/14,30/11/13,Saturday,3000.0,regular,ligat_haal_2013_14_attendance.csv,Ironi Kiryat Shmona,Hapoel Tel Aviv
2013/14,07/12/13,Saturday,5000.0,regular,ligat_haal_2013_14_attendance.csv,Bnei Yehuda Tel Aviv,Maccabi Haifa
2013/14,07/12/13,Saturday,1500.0,regular,ligat_haal_2013_14_attendance.csv,Hapoel Acre,Ironi Kiryat Shmona
2013/14,07/12/13,Saturday,4000.0,regular,ligat_haal_2013_14_attendance.csv,Hapoel Haifa,Hapoel Beer Sheva
2013/14,07/12/13,Saturday,900.0,regular,ligat_haal_2013_14_attendance.csv,Hapoel Raanana,Ihud Bnei Sakhnin
2013/14,07/12/13,Saturday,300.0,regular,ligat_haal_2013_14_attendance.csv,Hapoel Ramat haSharon,Maccabi Petah Tikva
2013/14,08/12/13,Sunday,18940.0,regular,ligat_haal_2013_14_attendance.csv,Beitar Jerusalem,Maccabi Tel Aviv
2013/14,09/12/13,Monday,12000.0,regular,ligat_haal_2013_14_attendance.csv,Hapoel Tel Aviv,FC Ashdod
2013/14,14/12/13,Saturday,450.0,regular,ligat_haal_2013_14_attendance.csv,FC Ashdod,Hapoel Acre
2013/14,14/12/13,Saturday,2500.0,regular,ligat_haal_2013_14_attendance.csv,Hapoel Beer Sheva,Hapoel Raanana
2013/14,14/12/13,Saturday,500.0,regular,ligat_haal_2013_14_attendance.csv,Maccabi Petah Tikva,Hapoel Haifa
2013/14,16/12/13,Monday,7000.0,regular,ligat_haal_2013_14_attendance.csv,Maccabi Haifa,Hapoel Ramat haSharon
2013/14,16/12/13,Monday,13670.0,regular,ligat_haal_2013_14_attendance.csv,Maccabi Tel Aviv,Hapoel Tel Aviv
2013/14,17/12/13,Tuesday,6000.0,regular,ligat_haal_2013_14_attendance.csv,Ihud Bnei Sakhnin,Beitar Jerusalem
2013/14,17/12/13,Tuesday,300.0,regular,ligat_haal_2013_14_attendance.csv,Ironi Kiryat Shmona,Bnei Yehuda Tel Aviv
2013/14,21/12/13,Saturday,1500.0,regular,ligat_haal_2013_14_attendance.csv,FC Ashdod,Bnei Yehuda Tel Aviv
2013/14,21/12/13,Saturday,3000.0,regular,ligat_haal_2013_14_attendance.csv,Hapoel Haifa,Hapoel Ramat haSharon
2013/14,21/12/13,Saturday,5000.0,regular,ligat_haal_2013_14_attendance.csv,Ihud Bnei Sakhnin,Hapoel Tel Aviv
2013/14,21/12/13,Saturday,1200.0,regular,ligat_haal_2013_14_attendance.csv,Maccabi Petah Tikva,Hapoel Raanana
2013/14,21/12/13,Saturday,12020.0,regular,ligat_haal_2013_14_attendance.csv,Maccabi Tel Aviv,Hapoel Acre
2013/14,22/12/13,Sunday,3000.0,regular,ligat_haal_2013_14_attendance.csv,Ironi Kiryat Shmona,Maccabi Haifa
2013/14,23/12/13,Monday,8000.0,regular,ligat_haal_2013_14_attendance.csv,Hapoel Beer Sheva,Beitar Jerusalem
2013/14,28/12/13,Saturday,9000.0,regular,ligat_haal_2013_14_attendance.csv,Bnei Yehuda Tel Aviv,Maccabi Tel Aviv
2013/14,28/12/13,Saturday,4500.0,regular,ligat_haal_2013_14_attendance.csv,Hapoel Acre,Ihud Bnei Sakhnin
2013/14,28/12/13,Saturday,1200.0,regular,ligat_haal_2013_14_attendance.csv,Hapoel Raanana,Hapoel Haifa
2013/14,28/12/13,Saturday,250.0,regular,ligat_haal_2013_14_attendance.csv,Hapoel Ramat haSharon,Ironi Kiryat Shmona
2013/14,28/12/13,Saturday,9000.0,regular,ligat_haal_2013_14_attendance.csv,Maccabi Haifa,FC Ashdod
2013/14,29/12/13,Sunday,4500.0,regular,ligat_haal_2013_14_attendance.csv,Beitar Jerusalem,Maccabi Petah Tikva
2013/14,30/12/13,Monday,9500.0,regular,ligat_haal_2013_14_attendance.csv,Hapoel Tel Aviv,Hapoel Beer Sheva
2013/14,04/01/14,Saturday,1500.0,regular,ligat_haal_2013_14_attendance.csv,FC Ashdod,Ironi Kiryat Shmona
2013/14,04/01/14,Saturday,6000.0,regular,ligat_haal_2013_14_attendance.csv,Hapoel Beer Sheva,Hapoel Acre
2013/14,04/01/14,Saturday,450.0,regular,ligat_haal_2013_14_attendance.csv,Hapoel Raanana,Hapoel Ramat haSharon
2013/14,04/01/14,Saturday,4000.0,regular,ligat_haal_2013_14_attendance.csv,Ihud Bnei Sakhnin,Bnei Yehuda Tel Aviv
2013/14,04/01/14,Saturday,3600.0,regular,ligat_haal_2013_14_attendance.csv,Maccabi Petah Tikva,Hapoel Tel Aviv
2013/14,05/01/14,Sunday,6000.0,regular,ligat_haal_2013_14_attendance.csv,Hapoel Haifa,Beitar Jerusalem
2013/14,06/01/14,Monday,13620.0,regular,ligat_haal_2013_14_attendance.csv,Maccabi Tel Aviv,Maccabi Haifa
2013/14,11/01/14,Saturday,5000.0,regular,ligat_haal_2013_14_attendance.csv,Beitar Jerusalem,Hapoel Raanana
2013/14,11/01/14,Saturday,6500.0,regular,ligat_haal_2013_14_attendance.csv,Bnei Yehuda Tel Aviv,Hapoel Beer Sheva
2013/14,11/01/14,Saturday,100.0,regular,ligat_haal_2013_14_attendance.csv,Hapoel Acre,Maccabi Petah Tikva
2013/14,11/01/14,Saturday,500.0,regular,ligat_haal_2013_14_attendance.csv,Hapoel Ramat haSharon,FC Ashdod
2013/14,11/01/14,Saturday,10000.0,regular,ligat_haal_2013_14_attendance.csv,Maccabi Haifa,Ihud Bnei Sakhnin
2013/14,12/01/14,Sunday,9000.0,regular,ligat_haal_2013_14_attendance.csv,Hapoel Tel Aviv,Hapoel Haifa
2013/14,13/01/14,Monday,4500.0,regular,ligat_haal_2013_14_attendance.csv,Ironi Kiryat Shmona,Maccabi Tel Aviv
2013/14,18/01/14,Saturday,2500.0,regular,ligat_haal_2013_14_attendance.csv,Hapoel Haifa,Hapoel Acre
2013/14,18/01/14,Saturday,3000.0,regular,ligat_haal_2013_14_attendance.csv,Hapoel Raanana,Hapoel Tel Aviv
2013/14,18/01/14,Saturday,3000.0,regular,ligat_haal_2013_14_attendance.csv,Ihud Bnei Sakhnin,Ironi Kiryat Shmona
2013/14,18/01/14,Saturday,3200.0,regular,ligat_haal_2013_14_attendance.csv,Maccabi Petah Tikva,Bnei Yehuda Tel Aviv
2013/14,18/01/14,Saturday,13500.0,regular,ligat_haal_2013_14_attendance.csv,Maccabi Tel Aviv,FC Ashdod
2013/14,19/01/14,Sunday,7100.0,regular,ligat_haal_2013_14_attendance.csv,Beitar Jerusalem,Hapoel Ramat haSharon
2013/14,20/01/14,Monday,11000.0,regular,ligat_haal_2013_14_attendance.csv,Hapoel Beer Sheva,Maccabi Haifa
2013/14,25/01/14,Saturday,6000.0,regular,ligat_haal_2013_14_attendance.csv,Bnei Yehuda Tel Aviv,Hapoel Haifa
2013/14,25/01/14,Saturday,2000.0,regular,ligat_haal_2013_14_attendance.csv,FC Ashdod,Ihud Bnei Sakhnin
2013/14,25/01/14,Saturday,1000.0,regular,ligat_haal_2013_14_attendance.csv,Hapoel Acre,Hapoel Raanana
2013/14,25/01/14,Saturday,3700.0,regular,ligat_haal_2013_14_attendance.csv,Hapoel Ramat haSharon,Maccabi Tel Aviv
2013/14,25/01/14,Saturday,3500.0,regular,ligat_haal_2013_14_attendance.csv,Ironi Kiryat Shmona,Hapoel Beer Sheva
2013/14,25/01/14,Saturday,8000.0,regular,ligat_haal_2013_14_attendance.csv,Maccabi Haifa,Maccabi Petah Tikva
2013/14,26/01/14,Sunday,11000.0,regular,ligat_haal_2013_14_attendance.csv,Hapoel Tel Aviv,Beitar Jerusalem
2013/14,01/02/14,Saturday,7000.0,regular,ligat_haal_2013_14_attendance.csv,Hapoel Beer Sheva,FC Ashdod
2013/14,01/02/14,Saturday,8000.0,regular,ligat_haal_2013_14_attendance.csv,Hapoel Haifa,Maccabi Haifa
2013/14,01/02/14,Saturday,1000.0,regular,ligat_haal_2013_14_attendance.csv,Hapoel Raanana,Bnei Yehuda Tel Aviv
2013/14,01/02/14,Saturday,7000.0,regular,ligat_haal_2013_14_attendance.csv,Hapoel Tel Aviv,Hapoel Ramat haSharon
2013/14,01/02/14,Saturday,1000.0,regular,ligat_haal_2013_14_attendance.csv,Maccabi Petah Tikva,Ironi Kiryat Shmona
2013/14,02/02/14,Sunday,6300.0,regular,ligat_haal_2013_14_attendance.csv,Ihud Bnei Sakhnin,Maccabi Tel Aviv
2013/14,03/02/14,Monday,4000.0,regular,ligat_haal_2013_14_attendance.csv,Beitar Jerusalem,Hapoel Acre
2013/14,08/02/14,Saturday,8800.0,regular,ligat_haal_2013_14_attendance.csv,Bnei Yehuda Tel Aviv,Beitar Jerusalem
2013/14,08/02/14,Saturday,1000.0,regular,ligat_haal_2013_14_attendance.csv,FC Ashdod,Maccabi Petah Tikva
2013/14,08/02/14,Saturday,350.0,regular,ligat_haal_2013_14_attendance.csv,Hapoel Ramat haSharon,Ihud Bnei Sakhnin
2013/14,08/02/14,Saturday,1300.0,regular,ligat_haal_2013_14_attendance.csv,Ironi Kiryat Shmona,Hapoel Haifa
2013/14,08/02/14,Saturday,7200.0,regular,ligat_haal_2013_14_attendance.csv,Maccabi Haifa,Hapoel Raanana
2013/14,09/02/14,Sunday,14000.0,regular,ligat_haal_2013_14_attendance.csv,Maccabi Tel Aviv,Hapoel Beer Sheva
2013/14,10/02/14,Monday,3000.0,regular,ligat_haal_2013_14_attendance.csv,Hapoel Acre,Hapoel Tel Aviv
2013/14,15/02/14,Saturday,1500.0,regular,ligat_haal_2013_14_attendance.csv,Hapoel Haifa,FC Ashdod
2013/14,15/02/14,Saturday,300.0,regular,ligat_haal_2013_14_attendance.csv,Hapoel Raanana,Ironi Kiryat Shmona
2013/14,15/02/14,Saturday,8800.0,regular,ligat_haal_2013_14_attendance.csv,Hapoel Tel Aviv,Bnei Yehuda Tel Aviv
2013/14,15/02/14,Saturday,6500.0,regular,ligat_haal_2013_14_attendance.csv,Maccabi Petah Tikva,Maccabi Tel Aviv
2013/14,16/02/14,Sunday,12000.0,regular,ligat_haal_2013_14_attendance.csv,Beitar Jerusalem,Maccabi Haifa
2013/14,17/02/14,Monday,7500.0,regular,ligat_haal_2013_14_attendance.csv,Hapoel Beer Sheva,Ihud Bnei Sakhnin
2013/14,22/02/14,Saturday,3000.0,regular,ligat_haal_2013_14_attendance.csv,Bnei Yehuda Tel Aviv,Hapoel Acre
2013/14,22/02/14,Saturday,1200.0,regular,ligat_haal_2013_14_attendance.csv,FC Ashdod,Hapoel Raanana
2013/14,22/02/14,Saturday,3000.0,regular,ligat_haal_2013_14_attendance.csv,Hapoel Ramat haSharon,Hapoel Beer Sheva
2013/14,22/02/14,Saturday,3000.0,regular,ligat_haal_2013_14_attendance.csv,Ihud Bnei Sakhnin,Maccabi Petah Tikva
2013/14,22/02/14,Saturday,3500.0,regular,ligat_haal_2013_14_attendance.csv,Ironi Kiryat Shmona,Beitar Jerusalem
2013/14,23/02/14,Sunday,10000.0,regular,ligat_haal_2013_14_attendance.csv,Maccabi Tel Aviv,Hapoel Haifa
2013/14,24/02/14,Monday,12500.0,regular,ligat_haal_2013_14_attendance.csv,Maccabi Haifa,Hapoel Tel Aviv
2013/14,01/03/14,Saturday,4500.0,regular,ligat_haal_2013_14_attendance.csv,Beitar Jerusalem,FC Ashdod
2013/14,01/03/14,Saturday,5000.0,regular,ligat_haal_2013_14_attendance.csv,Bnei Yehuda Tel Aviv,Hapoel Ramat haSharon
2013/14,01/03/14,Saturday,5000.0,regular,ligat_haal_2013_14_attendance.csv,Hapoel Acre,Maccabi Haifa
2013/14,01/03/14,Saturday,9500.0,regular,ligat_haal_2013_14_attendance.csv,Hapoel Tel Aviv,Ironi Kiryat Shmona
2013/14,01/03/14,Saturday,5000.0,regular,ligat_haal_2013_14_attendance.csv,Maccabi Petah Tikva,Hapoel Beer Sheva
2013/14,02/03/14,Sunday,4600.0,regular,ligat_haal_2013_14_attendance.csv,Hapoel Raanana,Maccabi Tel Aviv
2013/14,03/03/14,Monday,1750.0,regular,ligat_haal_2013_14_attendance.csv,Hapoel Haifa,Ihud Bnei Sakhnin
2013/14,08/03/14,Saturday,3000.0,regular,ligat_haal_2013_14_attendance.csv,FC Ashdod,Hapoel Tel Aviv
2013/14,08/03/14,Saturday,7500.0,regular,ligat_haal_2013_14_attendance.csv,Hapoel Beer Sheva,Hapoel Haifa
2013/14,08/03/14,Saturday,3000.0,regular,ligat_haal_2013_14_attendance.csv,Ihud Bnei Sakhnin,Hapoel Raanana
2013/14,08/03/14,Saturday,1000.0,regular,ligat_haal_2013_14_attendance.csv,Ironi Kiryat Shmona,Hapoel Acre
2013/14,08/03/14,Saturday,2000.0,regular,ligat_haal_2013_14_attendance.csv,Maccabi Petah Tikva,Hapoel Ramat haSharon
2013/14,09/03/14,Sunday,7000.0,regular,ligat_haal_2013_14_attendance.csv,Maccabi Haifa,Bnei Yehuda Tel Aviv
2013/14,10/03/14,Monday,11500.0,regular,ligat_haal_2013_14_attendance.csv,Maccabi Tel Aviv,Beitar Jerusalem
2013/14,15/03/14,Saturday,2500.0,regular,ligat_haal_2013_14_attendance.csv,Bnei Yehuda Tel Aviv,Ironi Kiryat Shmona
2013/14,15/03/14,Saturday,3000.0,regular,ligat_haal_2013_14_attendance.csv,Hapoel Raanana,Hapoel Beer Sheva
2013/14,16/03/14,Sunday,1600.0,regular,ligat_haal_2013_14_attendance.csv,Hapoel Ramat haSharon,Maccabi Haifa
2013/14,17/03/14,Monday,13893.0,regular,ligat_haal_2013_14_attendance.csv,Hapoel Tel Aviv,Maccabi Tel Aviv
2013/14,22/03/14,Saturday,6500.0,Championship Round,ligat_haal_2013_14_playoffs_attendance.csv,Hapoel Beer Sheva,Ihud Bnei Sakhnin
2013/14,22/03/14,Saturday,3000.0,Championship Round,ligat_haal_2013_14_playoffs_attendance.csv,Ironi Kiryat Shmona,Maccabi Haifa
2013/14,24/03/14,Monday,12983.0,Championship Round,ligat_haal_2013_14_playoffs_attendance.csv,Maccabi Tel Aviv,Hapoel Tel Aviv
2013/14,29/03/14,Saturday,10000.0,Championship Round,ligat_haal_2013_14_playoffs_attendance.csv,Hapoel Tel Aviv,Maccabi Haifa
2013/14,31/03/14,Monday,13397.0,Championship Round,ligat_haal_2013_14_playoffs_attendance.csv,Maccabi Tel Aviv,Hapoel Beer Sheva
2013/14,05/04/14,Saturday,6500.0,Championship Round,ligat_haal_2013_14_playoffs_attendance.csv,Maccabi Haifa,Ihud Bnei Sakhnin
2013/14,05/04/14,Saturday,7000.0,Championship Round,ligat_haal_2013_14_playoffs_attendance.csv,Hapoel Beer Sheva,Hapoel Tel Aviv
2013/14,07/04/14,Monday,4000.0,Championship Round,ligat_haal_2013_14_playoffs_attendance.csv,Ironi Kiryat Shmona,Maccabi Tel Aviv
2013/14,12/04/14,Saturday,4500.0,Championship Round,ligat_haal_2013_14_playoffs_attendance.csv,Hapoel Beer Sheva,Ironi Kiryat Shmona
2013/14,12/04/14,Saturday,6015.0,Championship Round,ligat_haal_2013_14_playoffs_attendance.csv,Hapoel Tel Aviv,Ihud Bnei Sakhnin
2013/14,13/04/14,Sunday,12883.0,Championship Round,ligat_haal_2013_14_playoffs_attendance.csv,Maccabi Tel Aviv,Maccabi Haifa
2013/14,19/04/14,Saturday,5000.0,Championship Round,ligat_haal_2013_14_playoffs_attendance.csv,Maccabi Haifa,Hapoel Beer Sheva
2013/14,20/04/14,Sunday,8500.0,Championship Round,ligat_haal_2013_14_playoffs_attendance.csv,Ihud Bnei Sakhnin,Maccabi Tel Aviv
2013/14,26/04/14,Saturday,1000.0,Championship Round,ligat_haal_2013_14_playoffs_attendance.csv,Ihud Bnei Sakhnin,Hapoel Beer Sheva
2013/14,26/04/14,Saturday,11300.0,Championship Round,ligat_haal_2013_14_playoffs_attendance.csv,Hapoel Tel Aviv,Maccabi Tel Aviv
2013/14,28/04/14,Monday,5500.0,Championship Round,ligat_haal_2013_14_playoffs_attendance.csv,Maccabi Haifa,Ironi Kiryat Shmona
2013/14,03/05/14,Saturday,6500.0,Championship Round,ligat_haal_2013_14_playoffs_attendance.csv,Maccabi Haifa,Hapoel Tel Aviv
2013/14,03/05/14,Saturday,10500.0,Championship Round,ligat_haal_2013_14_playoffs_attendance.csv,Hapoel Beer Sheva,Maccabi Tel Aviv
2013/14,10/05/14,Saturday,11000.0,Championship Round,ligat_haal_2013_14_playoffs_attendance.csv,Hapoel Tel Aviv,Hapoel Beer Sheva
2013/14,10/05/14,Saturday,1500.0,Championship Round,ligat_haal_2013_14_playoffs_attendance.csv,Ihud Bnei Sakhnin,Maccabi Haifa
2013/14,11/05/14,Sunday,12789.0,Championship Round,ligat_haal_2013_14_playoffs_attendance.csv,Maccabi Tel Aviv,Ironi Kiryat Shmona
2013/14,13/05/14,Tuesday,1000.0,Championship Round,ligat_haal_2013_14_playoffs_attendance.csv,Ihud Bnei Sakhnin,Hapoel Tel Aviv
2013/14,14/05/14,Wednesday,1500.0,Championship Round,ligat_haal_2013_14_playoffs_attendance.csv,Ironi Kiryat Shmona,Hapoel Beer Sheva
2013/14,14/05/14,Wednesday,15000.0,Championship Round,ligat_haal_2013_14_playoffs_attendance.csv,Maccabi Haifa,Maccabi Tel Aviv
2013/14,17/05/14,Saturday,4000.0,Championship Round,ligat_haal_2013_14_playoffs_attendance.csv,Hapoel Tel Aviv,Ironi Kiryat Shmona
2013/14,17/05/14,Saturday,3500.0,Championship Round,ligat_haal_2013_14_playoffs_attendance.csv,Hapoel Beer Sheva,Maccabi Haifa
2013/14,17/05/14,Saturday,7826.0,Championship Round,ligat_haal_2013_14_playoffs_attendance.csv,Maccabi Tel Aviv,Ihud Bnei Sakhnin
2013/14,29/03/14,Saturday,1500.0,Relegation Round,ligat_haal_2013_14_playoffs_attendance.csv,Hapoel Haifa,Bnei Yehuda Tel Aviv
2013/14,30/03/14,Sunday,1500.0,Relegation Round,ligat_haal_2013_14_playoffs_attendance.csv,Beitar Jerusalem,Maccabi Petah Tikva
2013/14,06/04/14,Sunday,4700.0,Relegation Round,ligat_haal_2013_14_playoffs_attendance.csv,Bnei Yehuda Tel Aviv,Beitar Jerusalem
2013/14,12/04/14,Saturday,2000.0,Relegation Round,ligat_haal_2013_14_playoffs_attendance.csv,Hapoel Acre,Bnei Yehuda Tel Aviv
2013/14,13/04/14,Sunday,1000.0,Relegation Round,ligat_haal_2013_14_playoffs_attendance.csv,Beitar Jerusalem,FC Ashdod
2013/14,26/04/14,Saturday,800.0,Relegation Round,ligat_haal_2013_14_playoffs_attendance.csv,Beitar Jerusalem,Hapoel Ramat haSharon
2013/14,26/04/14,Saturday,2000.0,Relegation Round,ligat_haal_2013_14_playoffs_attendance.csv,Hapoel Acre,Hapoel Haifa
2013/14,26/04/14,Saturday,3500.0,Relegation Round,ligat_haal_2013_14_playoffs_attendance.csv,Maccabi Petah Tikva,Bnei Yehuda Tel Aviv
2013/14,03/05/14,Saturday,850.0,Relegation Round,ligat_haal_2013_14_playoffs_attendance.csv,Beitar Jerusalem,Hapoel Acre
2013/14,03/05/14,Saturday,450.0,Relegation Round,ligat_haal_2013_14_playoffs_attendance.csv,FC Ashdod,Maccabi Petah Tikva
2013/14,03/05/14,Saturday,4500.0,Relegation Round,ligat_haal_2013_14_playoffs_attendance.csv,Hapoel Ramat haSharon,Bnei Yehuda Tel Aviv
2013/14,10/05/14,Saturday,10000.0,Relegation Round,ligat_haal_2013_14_playoffs_attendance.csv,Bnei Yehuda Tel Aviv,FC Ashdod
2014/15,13/09/14,Saturday,3500.0,regular,ligat_haal_2014_15_attendance.csv,FC Ashdod,Ironi Kiryat Shmona
2014/15,13/09/14,Saturday,4000.0,regular,ligat_haal_2014_15_attendance.csv,Hapoel Acre,Hapoel Haifa
2014/15,13/09/14,Saturday,8600.0,regular,ligat_haal_2014_15_attendance.csv,Hapoel Beer Sheva,Beitar Jerusalem
2014/15,13/09/14,Saturday,1500.0,regular,ligat_haal_2014_15_attendance.csv,Hapoel Raanana,Hapoel Petah Tikva
2014/15,13/09/14,Saturday,10000.0,regular,ligat_haal_2014_15_attendance.csv,Hapoel Tel Aviv,Maccabi Netanya
2014/15,14/09/14,Sunday,4316.0,regular,ligat_haal_2014_15_attendance.csv,Maccabi Petah Tikva,Maccabi Tel Aviv
2014/15,20/09/14,Saturday,4000.0,regular,ligat_haal_2014_15_attendance.csv,Hapoel Petah Tikva,Hapoel Beer Sheva
2014/15,20/09/14,Saturday,1700.0,regular,ligat_haal_2014_15_attendance.csv,Ihud Bnei Sakhnin,Hapoel Acre
2014/15,21/09/14,Sunday,11141.0,regular,ligat_haal_2014_15_attendance.csv,Maccabi Tel Aviv,Hapoel Raanana
2014/15,22/09/14,Monday,19000.0,regular,ligat_haal_2014_15_attendance.csv,Beitar Jerusalem,Maccabi Haifa
2014/15,27/09/14,Saturday,5000.0,regular,ligat_haal_2014_15_attendance.csv,FC Ashdod,Ihud Bnei Sakhnin
2014/15,28/09/14,Sunday,23800.0,regular,ligat_haal_2014_15_attendance.csv,Maccabi Haifa,Hapoel Petah Tikva
2014/15,29/09/14,Monday,13000.0,regular,ligat_haal_2014_15_attendance.csv,Hapoel Beer Sheva,Maccabi Tel Aviv
2014/15,18/10/14,Saturday,7150.0,regular,ligat_haal_2014_15_attendance.csv,Hapoel Petah Tikva,Hapoel Acre
2014/15,18/10/14,Saturday,3000.0,regular,ligat_haal_2014_15_attendance.csv,Hapoel Raanana,Hapoel Beer Sheva
2014/15,19/10/14,Sunday,8500.0,regular,ligat_haal_2014_15_attendance.csv,Beitar Jerusalem,FC Ashdod
2014/15,20/10/14,Monday,13680.0,regular,ligat_haal_2014_15_attendance.csv,Maccabi Tel Aviv,Maccabi Haifa
2014/15,25/10/14,Saturday,2500.0,regular,ligat_haal_2014_15_attendance.csv,FC Ashdod,Hapoel Petah Tikva
2014/15,25/10/14,Saturday,20500.0,regular,ligat_haal_2014_15_attendance.csv,Maccabi Haifa,Hapoel Raanana
2014/15,25/10/14,Saturday,3000.0,regular,ligat_haal_2014_15_attendance.csv,Maccabi Petah Tikva,Hapoel Beer Sheva
2014/15,26/10/14,Sunday,7000.0,regular,ligat_haal_2014_15_attendance.csv,Hapoel Acre,Maccabi Tel Aviv
2014/15,28/10/14,Tuesday,10000.0,regular,ligat_haal_2014_15_attendance.csv,Hapoel Beer Sheva,Maccabi Haifa
2014/15,28/10/14,Tuesday,700.0,regular,ligat_haal_2014_15_attendance.csv,Ihud Bnei Sakhnin,Ironi Kiryat Shmona
2014/15,29/10/14,Wednesday,350.0,regular,ligat_haal_2014_15_attendance.csv,Hapoel Raanana,Hapoel Acre
2014/15,29/10/14,Wednesday,11322.0,regular,ligat_haal_2014_15_attendance.csv,Maccabi Tel Aviv,FC Ashdod
2014/15,01/11/14,Saturday,2500.0,regular,ligat_haal_2014_15_attendance.csv,Hapoel Acre,Hapoel Beer Sheva
2014/15,01/11/14,Saturday,5200.0,regular,ligat_haal_2014_15_attendance.csv,Maccabi Petah Tikva,Maccabi Haifa
2014/15,08/11/14,Saturday,7300.0,regular,ligat_haal_2014_15_attendance.csv,Hapoel Beer Sheva,FC Ashdod
2014/15,08/11/14,Saturday,1500.0,regular,ligat_haal_2014_15_attendance.csv,Hapoel Petah Tikva,Ironi Kiryat Shmona
2014/15,08/11/14,Saturday,20000.0,regular,ligat_haal_2014_15_attendance.csv,Maccabi Haifa,Hapoel Acre
2014/15,09/11/14,Sunday,12766.0,regular,ligat_haal_2014_15_attendance.csv,Maccabi Tel Aviv,Maccabi Netanya
2014/15,22/11/14,Saturday,3000.0,regular,ligat_haal_2014_15_attendance.csv,FC Ashdod,Maccabi Haifa
2014/15,22/11/14,Saturday,3000.0,regular,ligat_haal_2014_15_attendance.csv,Hapoel Haifa,Hapoel Petah Tikva
2014/15,22/11/14,Saturday,10000.0,regular,ligat_haal_2014_15_attendance.csv,Hapoel Tel Aviv,Hapoel Beer Sheva
2014/15,24/11/14,Monday,5000.0,regular,ligat_haal_2014_15_attendance.csv,Ironi Kiryat Shmona,Maccabi Tel Aviv
2014/15,01/12/14,Monday,5000.0,regular,ligat_haal_2014_15_attendance.csv,Beitar Jerusalem,Maccabi Petah Tikva
2014/15,29/11/14,Saturday,7500.0,regular,ligat_haal_2014_15_attendance.csv,Hapoel Beer Sheva,Maccabi Netanya
2014/15,29/11/14,Saturday,9896.0,regular,ligat_haal_2014_15_attendance.csv,Maccabi Tel Aviv,Hapoel Haifa
