season,round_from,round_to,team,prev_rank,new_rank,absolute_rank_change,stage_from,stage_to
2021/22,22,23,Hapoel Hadera,5,4,1,regular,regular
2021/22,22,23,Hapoel Tel Aviv,4,6,2,regular,regular
2021/22,22,23,Maccabi Netanya,6,7,1,regular,regular
2021/22,23,24,Hapoel Hadera,4,6,2,regular,regular
2021/22,23,24,Hapoel Tel Aviv,6,7,1,regular,regular
2021/22,23,24,Maccabi Netanya,7,4,3,regular,regular
2021/22,24,25,H. Jerusalem,12,13,1,regular,regular
2021/22,24,25,H. Nof HaGalil,13,14,1,regular,regular
2021/22,24,25,Hapoel Hadera,6,7,1,regular,regular
2021/22,24,25,Hapoel Tel Aviv,7,6,1,regular,regular
2021/22,24,25,M. Petah Tikva,14,12,2,regular,regular
2021/22,25,26,B. Jerusalem,11,12,1,regular,regular
2021/22,25,26,Bnei Sakhnin,5,4,1,regular,regular
2021/22,25,26,H. Jerusalem,13,11,2,regular,regular
2021/22,25,26,Hapoel Haifa,8,9,1,regular,regular
2021/22,25,26,Kiryat Shmona,9,8,1,regular,regular
2021/22,25,26,M. Petah Tikva,12,13,1,regular,regular
2021/22,25,26,Maccabi Netanya,4,5,1,regular,regular
2021/22,1,2,Bnei Sakhnin,4,5,1,championship_playoff,championship_playoff
2021/22,1,2,Hapoel Tel Aviv,6,4,2,championship_playoff,championship_playoff
2021/22,1,2,Maccabi Netanya,5,6,1,championship_playoff,championship_playoff
2021/22,4,5,Bnei Sakhnin,5,6,1,championship_playoff,championship_playoff
2021/22,4,5,Maccabi Netanya,6,5,1,championship_playoff,championship_playoff
2021/22,5,6,Hapoel Tel Aviv,4,5,1,championship_playoff,championship_playoff
2021/22,5,6,M. Tel Aviv,3,4,1,championship_playoff,championship_playoff
2021/22,5,6,Maccabi Netanya,5,3,2,championship_playoff,championship_playoff
2021/22,6,7,Hapoel Tel Aviv,5,4,1,championship_playoff,championship_playoff
2021/22,6,7,M. Tel Aviv,4,5,1,championship_playoff,championship_playoff
2021/22,1,2,Hapoel Hadera,1,2,1,relegation_playoff,relegation_playoff
2021/22,1,2,Kiryat Shmona,2,1,1,relegation_playoff,relegation_playoff
2021/22,2,3,Hapoel Hadera,2,3,1,relegation_playoff,relegation_playoff
2021/22,2,3,Hapoel Haifa,3,2,1,relegation_playoff,relegation_playoff
2021/22,4,5,Hapoel Hadera,3,2,1,relegation_playoff,relegation_playoff
2021/22,4,5,Hapoel Haifa,2,3,1,relegation_playoff,relegation_playoff
2021/22,6,7,B. Jerusalem,6,7,1,relegation_playoff,relegation_playoff
2021/22,6,7,H. Jerusalem,5,6,1,relegation_playoff,relegation_playoff
2021/22,6,7,H. Nof HaGalil,8,5,3,relegation_playoff,relegation_playoff
2021/22,6,7,M. Petah Tikva,7,8,1,relegation_playoff,relegation_playoff
2022/23,1,2,B. Jerusalem,13,14,1,regular,regular
2022/23,1,2,Bnei Sakhnin,10,7,3,regular,regular
2022/23,1,2,FC Ashdod,5,3,2,regular,regular
2022/23,1,2,H. Beer Sheva,9,6,3,regular,regular
2022/23,1,2,H. Jerusalem,7,9,2,regular,regular
2022/23,1,2,Hapoel Hadera,8,11,3,regular,regular
2022/23,1,2,Hapoel Haifa,3,4,1,regular,regular
2022/23,1,2,Hapoel Tel Aviv,11,13,2,regular,regular
2022/23,1,2,Kiryat Shmona,4,5,1,regular,regular
2022/23,1,2,M. Bnei Reineh,14,10,4,regular,regular
2022/23,1,2,Maccabi Haifa,6,2,4,regular,regular
2022/23,1,2,Maccabi Netanya,2,8,6,regular,regular
2022/23,2,3,B. Jerusalem,14,12,2,regular,regular
2022/23,2,3,Bnei Sakhnin,7,3,4,regular,regular
2022/23,2,3,FC Ashdod,3,4,1,regular,regular
2022/23,2,3,H. Beer Sheva,6,9,3,regular,regular
2022/23,2,3,H. Jerusalem,9,5,4,regular,regular
2022/23,2,3,Hapoel Hadera,11,8,3,regular,regular
2022/23,2,3,Hapoel Haifa,4,6,2,regular,regular
2022/23,2,3,Hapoel Tel Aviv,13,11,2,regular,regular
2022/23,2,3,Kiryat Shmona,5,7,2,regular,regular
2022/23,2,3,M. Bnei Reineh,10,13,3,regular,regular
2022/23,2,3,Maccabi Netanya,8,10,2,regular,regular
2022/23,2,3,Ness Ziona,12,14,2,regular,regular
2022/23,3,4,Bnei Sakhnin,3,4,1,regular,regular
2022/23,3,4,FC Ashdod,4,5,1,regular,regular
2022/23,3,4,H. Beer Sheva,9,6,3,regular,regular
2022/23,3,4,H. Jerusalem,5,3,2,regular,regular
2022/23,3,4,Hapoel Hadera,8,9,1,regular,regular
2022/23,3,4,Hapoel Haifa,6,7,1,regular,regular
2022/23,3,4,Kiryat Shmona,7,8,1,regular,regular
2022/23,3,4,M. Tel Aviv,1,2,1,regular,regular
2022/23,3,4,Maccabi Haifa,2,1,1,regular,regular
2022/23,4,5,B. Jerusalem,12,14,2,regular,regular
2022/23,4,5,Bnei Sakhnin,4,6,2,regular,regular
2022/23,4,5,H. Beer Sheva,6,4,2,regular,regular
2022/23,4,5,M. Bnei Reineh,13,12,1,regular,regular
2022/23,4,5,M. Tel Aviv,2,1,1,regular,regular
2022/23,4,5,Maccabi Haifa,1,2,1,regular,regular
2022/23,4,5,Ness Ziona,14,13,1,regular,regular
2022/23,5,6,Bnei Sakhnin,6,5,1,regular,regular
2022/23,5,6,FC Ashdod,5,6,1,regular,regular
2022/23,5,6,H. Jerusalem,3,2,1,regular,regular
2022/23,5,6,Hapoel Tel Aviv,11,12,1,regular,regular
2022/23,5,6,M. Bnei Reineh,12,10,2,regular,regular
2022/23,5,6,M. Tel Aviv,1,3,2,regular,regular
2022/23,5,6,Maccabi Haifa,2,1,1,regular,regular
2022/23,5,6,Maccabi Netanya,10,11,1,regular,regular
2022/23,6,7,H. Jerusalem,2,3,1,regular,regular
2022/23,6,7,Hapoel Hadera,9,7,2,regular,regular
2022/23,6,7,Hapoel Haifa,7,9,2,regular,regular
2022/23,6,7,Hapoel Tel Aviv,12,13,1,regular,regular
2022/23,6,7,Kiryat Shmona,8,10,2,regular,regular
2022/23,6,7,M. Bnei Reineh,10,8,2,regular,regular
2022/23,6,7,M. Tel Aviv,3,1,2,regular,regular
2022/23,6,7,Maccabi Haifa,1,2,1,regular,regular
2022/23,6,7,Ness Ziona,13,12,1,regular,regular
2022/23,7,8,B. Jerusalem,14,13,1,regular,regular
2022/23,7,8,Bnei Sakhnin,5,6,1,regular,regular
2022/23,7,8,FC Ashdod,6,5,1,regular,regular
2022/23,7,8,Hapoel Haifa,9,10,1,regular,regular
2022/23,7,8,Hapoel Tel Aviv,13,12,1,regular,regular
2022/23,7,8,Kiryat Shmona,10,9,1,regular,regular
2022/23,7,8,Ness Ziona,12,14,2,regular,regular
2022/23,8,9,B. Jerusalem,13,9,4,regular,regular
2022/23,8,9,H. Beer Sheva,4,3,1,regular,regular
2022/23,8,9,H. Jerusalem,3,4,1,regular,regular
2022/23,8,9,Hapoel Hadera,7,8,1,regular,regular
2022/23,8,9,Hapoel Haifa,10,11,1,regular,regular
2022/23,8,9,Hapoel Tel Aviv,12,13,1,regular,regular
2022/23,8,9,Kiryat Shmona,9,10,1,regular,regular
2022/23,8,9,M. Bnei Reineh,8,7,1,regular,regular
2022/23,8,9,Maccabi Netanya,11,14,3,regular,regular
2022/23,8,9,Ness Ziona,14,12,2,regular,regular
2022/23,9,10,B. Jerusalem,9,10,1,regular,regular
2022/23,9,10,Bnei Sakhnin,6,7,1,regular,regular
2022/23,9,10,FC Ashdod,5,6,1,regular,regular
2022/23,9,10,Hapoel Hadera,8,5,3,regular,regular
2022/23,9,10,Hapoel Tel Aviv,13,9,4,regular,regular
2022/23,9,10,Kiryat Shmona,10,13,3,regular,regular
2022/23,9,10,M. Bnei Reineh,7,8,1,regular,regular
2022/23,9,10,M. Tel Aviv,1,2,1,regular,regular
2022/23,9,10,Maccabi Haifa,2,1,1,regular,regular
2022/23,9,10,Maccabi Netanya,14,12,2,regular,regular
2022/23,9,10,Ness Ziona,12,14,2,regular,regular
2022/23,10,11,B. Jerusalem,10,11,1,regular,regular
2022/23,10,11,Hapoel Haifa,11,8,3,regular,regular
2022/23,10,11,Hapoel Tel Aviv,9,10,1,regular,regular
2022/23,10,11,Kiryat Shmona,13,12,1,regular,regular
2022/23,10,11,M. Bnei Reineh,8,9,1,regular,regular
2022/23,10,11,Maccabi Netanya,12,13,1,regular,regular
2022/23,11,12,B. Jerusalem,11,13,2,regular,regular
2022/23,11,12,FC Ashdod,6,5,1,regular,regular
2022/23,11,12,Hapoel Hadera,5,6,1,regular,regular
2022/23,11,12,Hapoel Haifa,8,10,2,regular,regular
2022/23,11,12,Hapoel Tel Aviv,10,8,2,regular,regular
2022/23,11,12,Kiryat Shmona,12,14,2,regular,regular
2022/23,11,12,Maccabi Netanya,13,11,2,regular,regular
2022/23,11,12,Ness Ziona,14,12,2,regular,regular
2022/23,12,13,B. Jerusalem,13,11,2,regular,regular
2022/23,12,13,FC Ashdod,5,6,1,regular,regular
2022/23,12,13,Hapoel Hadera,6,5,1,regular,regular
2022/23,12,13,Hapoel Haifa,10,12,2,regular,regular
2022/23,12,13,Hapoel Tel Aviv,8,9,1,regular,regular
2022/23,12,13,M. Bnei Reineh,9,10,1,regular,regular
2022/23,12,13,Maccabi Netanya,11,8,3,regular,regular
2022/23,12,13,Ness Ziona,12,13,1,regular,regular
2022/23,13,14,B. Jerusalem,11,7,4,regular,regular
2022/23,13,14,Bnei Sakhnin,7,8,1,regular,regular
2022/23,13,14,Hapoel Haifa,12,11,1,regular,regular
2022/23,13,14,Hapoel Tel Aviv,9,10,1,regular,regular
2022/23,13,14,M. Bnei Reineh,10,12,2,regular,regular
2022/23,13,14,Maccabi Netanya,8,9,1,regular,regular
2022/23,14,15,B. Jerusalem,7,8,1,regular,regular
2022/23,14,15,Bnei Sakhnin,8,7,1,regular,regular
2022/23,14,15,Hapoel Haifa,11,12,1,regular,regular
2022/23,14,15,M. Bnei Reineh,12,13,1,regular,regular
2022/23,14,15,Maccabi Netanya,9,11,2,regular,regular
2022/23,14,15,Ness Ziona,13,9,4,regular,regular
2022/23,15,16,B. Jerusalem,8,6,2,regular,regular
2022/23,15,16,Bnei Sakhnin,7,9,2,regular,regular
2022/23,15,16,FC Ashdod,6,7,1,regular,regular
2022/23,15,16,Hapoel Haifa,12,8,4,regular,regular
2022/23,15,16,Ness Ziona,9,12,3,regular,regular
2022/23,16,17,FC Ashdod,7,8,1,regular,regular
2022/23,16,17,Hapoel Hadera,5,7,2,regular,regular
2022/23,16,17,Hapoel Haifa,8,5,3,regular,regular
2022/23,16,17,Hapoel Tel Aviv,10,11,1,regular,regular
2022/23,16,17,Kiryat Shmona,14,12,2,regular,regular
2022/23,16,17,M. Bnei Reineh,13,14,1,regular,regular
2022/23,16,17,Maccabi Netanya,11,10,1,regular,regular
2022/23,16,17,Ness Ziona,12,13,1,regular,regular
2022/23,17,18,Bnei Sakhnin,9,10,1,regular,regular
2022/23,17,18,FC Ashdod,8,5,3,regular,regular
2022/23,17,18,H. Beer Sheva,3,2,1,regular,regular
2022/23,17,18,Hapoel Haifa,5,8,3,regular,regular
2022/23,17,18,M. Tel Aviv,2,3,1,regular,regular
2022/23,17,18,Maccabi Netanya,10,9,1,regular,regular
2022/23,18,19,H. Beer Sheva,2,3,1,regular,regular
2022/23,18,19,Hapoel Hadera,7,9,2,regular,regular
2022/23,18,19,Hapoel Haifa,8,7,1,regular,regular
2022/23,18,19,Kiryat Shmona,12,13,1,regular,regular
2022/23,18,19,M. Tel Aviv,3,2,1,regular,regular
2022/23,18,19,Maccabi Netanya,9,8,1,regular,regular
2022/23,18,19,Ness Ziona,13,12,1,regular,regular
2022/23,19,20,H. Beer Sheva,3,2,1,regular,regular
2022/23,19,20,Hapoel Hadera,9,8,1,regular,regular
2022/23,19,20,Hapoel Haifa,7,9,2,regular,regular
2022/23,19,20,Kiryat Shmona,13,12,1,regular,regular
2022/23,19,20,M. Tel Aviv,2,3,1,regular,regular
2022/23,19,20,Maccabi Netanya,8,7,1,regular,regular
2022/23,19,20,Ness Ziona,12,13,1,regular,regular
2022/23,20,21,B. Jerusalem,6,5,1,regular,regular
2022/23,20,21,FC Ashdod,5,7,2,regular,regular
2022/23,20,21,Maccabi Netanya,7,6,1,regular,regular
2022/23,21,22,B. Jerusalem,5,4,1,regular,regular
2022/23,21,22,FC Ashdod,7,8,1,regular,regular
2022/23,21,22,H. Jerusalem,4,6,2,regular,regular
2022/23,21,22,Hapoel Hadera,8,9,1,regular,regular
2022/23,21,22,Hapoel Haifa,9,7,2,regular,regular
2022/23,21,22,Kiryat Shmona,12,13,1,regular,regular
2022/23,21,22,M. Bnei Reineh,14,12,2,regular,regular
2022/23,21,22,Maccabi Netanya,6,5,1,regular,regular
2022/23,21,22,Ness Ziona,13,14,1,regular,regular
2022/23,22,23,B. Jerusalem,4,6,2,regular,regular
2022/23,22,23,Bnei Sakhnin,10,9,1,regular,regular
2022/23,22,23,FC Ashdod,8,7,1,regular,regular
2022/23,22,23,H. Jerusalem,6,5,1,regular,regular
2022/23,22,23,Hapoel Hadera,9,10,1,regular,regular
2022/23,22,23,Hapoel Haifa,7,8,1,regular,regular
2022/23,22,23,Maccabi Netanya,5,4,1,regular,regular
2022/23,23,24,B. Jerusalem,6,7,1,regular,regular
2022/23,23,24,FC Ashdod,7,6,1,regular,regular
2022/23,23,24,Kiryat Shmona,13,12,1,regular,regular
2022/23,23,24,M. Bnei Reineh,12,13,1,regular,regular
2022/23,24,25,Hapoel Hadera,10,11,1,regular,regular
2022/23,24,25,Hapoel Tel Aviv,11,10,1,regular,regular
2022/23,25,26,Hapoel Hadera,11,10,1,regular,regular
2022/23,25,26,Hapoel Tel Aviv,10,11,1,regular,regular
2022/23,25,26,Kiryat Shmona,12,13,1,regular,regular
2022/23,25,26,M. Bnei Reineh,13,12,1,regular,regular
2022/23,30,31,FC Ashdod,5,6,1,championship_playoff,championship_playoff
2022/23,30,31,H. Jerusalem,4,5,1,championship_playoff,championship_playoff
2022/23,30,31,Maccabi Netanya,6,4,2,championship_playoff,championship_playoff
2022/23,27,28,B. Jerusalem,2,3,1,relegation_playoff,relegation_playoff
2022/23,27,28,Bnei Sakhnin,3,2,1,relegation_playoff,relegation_playoff
2022/23,27,28,Kiryat Shmona,7,6,1,relegation_playoff,relegation_playoff
2022/23,27,28,M. Bnei Reineh,6,7,1,relegation_playoff,relegation_playoff
2022/23,28,29,Hapoel Hadera,5,4,1,relegation_playoff,relegation_playoff
2022/23,28,29,Hapoel Tel Aviv,4,5,1,relegation_playoff,relegation_playoff
2022/23,30,31,B. Jerusalem,3,4,1,relegation_playoff,relegation_playoff
2022/23,30,31,Hapoel Hadera,4,5,1,relegation_playoff,relegation_playoff
2022/23,30,31,Hapoel Tel Aviv,5,3,2,relegation_playoff,relegation_playoff
2022/23,31,32,B. Jerusalem,4,5,1,relegation_playoff,relegation_playoff
2022/23,31,32,Bnei Sakhnin,2,4,2,relegation_playoff,relegation_playoff
2022/23,31,32,Hapoel Hadera,5,3,2,relegation_playoff,relegation_playoff
2022/23,31,32,Hapoel Tel Aviv,3,2,1,relegation_playoff,relegation_playoff
2023/24,1,2,B. Jerusalem,11,6,5,regular,regular
2023/24,1,2,Bnei Sakhnin,5,8,3,regular,regular
2023/24,1,2,H. Beer Sheva,2,3,1,regular,regular
2023/24,1,2,H. Jerusalem,6,10,4,regular,regular
2023/24,1,2,H. Petah Tikva,12,11,1,regular,regular
2023/24,1,2,Hapoel Haifa,3,5,2,regular,regular
2023/24,1,2,Hapoel Tel Aviv,7,4,3,regular,regular
2023/24,1,2,M. Bnei Reineh,8,9,1,regular,regular
2023/24,1,2,M. Petah Tikva,9,7,2,regular,regular
2023/24,1,2,Maccabi Haifa,4,2,2,regular,regular
2023/24,1,2,Maccabi Netanya,10,12,2,regular,regular
2023/24,2,3,B. Jerusalem,6,3,3,regular,regular
2023/24,2,3,H. Beer Sheva,3,5,2,regular,regular
2023/24,2,3,H. Jerusalem,10,11,1,regular,regular
2023/24,2,3,H. Petah Tikva,11,12,1,regular,regular
2023/24,2,3,Hapoel Haifa,5,2,3,regular,regular
2023/24,2,3,Hapoel Tel Aviv,4,6,2,regular,regular
2023/24,2,3,M. Bnei Reineh,9,10,1,regular,regular
2023/24,2,3,Maccabi Haifa,2,4,2,regular,regular
2023/24,2,3,Maccabi Netanya,12,9,3,regular,regular
2023/24,3,4,B. Jerusalem,3,5,2,regular,regular
2023/24,3,4,Bnei Sakhnin,8,6,2,regular,regular
2023/24,3,4,H. Beer Sheva,5,8,3,regular,regular
2023/24,3,4,H. Jerusalem,11,12,1,regular,regular
2023/24,3,4,H. Petah Tikva,12,11,1,regular,regular
2023/24,3,4,Hapoel Tel Aviv,6,10,4,regular,regular
2023/24,3,4,M. Bnei Reineh,10,7,3,regular,regular
2023/24,3,4,M. Petah Tikva,7,4,3,regular,regular
2023/24,3,4,Maccabi Haifa,4,3,1,regular,regular
2023/24,4,5,B. Jerusalem,5,8,3,regular,regular
2023/24,4,5,Bnei Sakhnin,6,9,3,regular,regular
2023/24,4,5,FC Ashdod,13,14,1,regular,regular
2023/24,4,5,H. Beer Sheva,8,6,2,regular,regular
2023/24,4,5,H. Jerusalem,12,13,1,regular,regular
2023/24,4,5,Hapoel Hadera,14,12,2,regular,regular
2023/24,4,5,Hapoel Tel Aviv,10,7,3,regular,regular
2023/24,4,5,M. Bnei Reineh,7,5,2,regular,regular
2023/24,4,5,Maccabi Netanya,9,10,1,regular,regular
2023/24,5,6,B. Jerusalem,8,11,3,regular,regular
2023/24,5,6,Bnei Sakhnin,9,8,1,regular,regular
2023/24,5,6,H. Petah Tikva,11,9,2,regular,regular
2023/24,5,6,M. Bnei Reineh,5,4,1,regular,regular
2023/24,5,6,M. Petah Tikva,4,5,1,regular,regular
2023/24,6,7,B. Jerusalem,11,7,4,regular,regular
2023/24,6,7,Bnei Sakhnin,8,6,2,regular,regular
2023/24,6,7,FC Ashdod,14,13,1,regular,regular
2023/24,6,7,H. Beer Sheva,6,8,2,regular,regular
2023/24,6,7,H. Jerusalem,13,14,1,regular,regular
2023/24,6,7,H. Petah Tikva,9,10,1,regular,regular
2023/24,6,7,Hapoel Haifa,2,3,1,regular,regular
2023/24,6,7,Hapoel Tel Aviv,7,9,2,regular,regular
2023/24,6,7,Maccabi Haifa,3,2,1,regular,regular
2023/24,6,7,Maccabi Netanya,10,11,1,regular,regular
2023/24,7,8,B. Jerusalem,7,6,1,regular,regular
2023/24,7,8,Bnei Sakhnin,6,7,1,regular,regular
2023/24,7,8,H. Beer Sheva,8,11,3,regular,regular
2023/24,7,8,Hapoel Haifa,3,2,1,regular,regular
2023/24,7,8,Maccabi Haifa,2,3,1,regular,regular
2023/24,7,8,Maccabi Netanya,11,8,3,regular,regular
2023/24,8,9,B. Jerusalem,6,8,2,regular,regular
2023/24,8,9,Bnei Sakhnin,7,9,2,regular,regular
2023/24,8,9,FC Ashdod,13,12,1,regular,regular
2023/24,8,9,H. Beer Sheva,11,7,4,regular,regular
2023/24,8,9,H. Petah Tikva,10,13,3,regular,regular
2023/24,8,9,Hapoel Hadera,12,10,2,regular,regular
2023/24,8,9,Hapoel Haifa,2,3,1,regular,regular
2023/24,8,9,Hapoel Tel Aviv,9,5,4,regular,regular
2023/24,8,9,M. Petah Tikva,5,6,1,regular,regular
2023/24,8,9,Maccabi Haifa,3,2,1,regular,regular
2023/24,8,9,Maccabi Netanya,8,11,3,regular,regular
2023/24,9,10,B. Jerusalem,8,6,2,regular,regular
2023/24,9,10,Bnei Sakhnin,9,7,2,regular,regular
2023/24,9,10,FC Ashdod,12,13,1,regular,regular
2023/24,9,10,H. Beer Sheva,7,9,2,regular,regular
2023/24,9,10,H. Petah Tikva,13,12,1,regular,regular
2023/24,9,10,Hapoel Haifa,3,4,1,regular,regular
2023/24,9,10,M. Bnei Reineh,4,3,1,regular,regular
2023/24,9,10,M. Petah Tikva,6,8,2,regular,regular
2023/24,10,11,FC Ashdod,13,12,1,regular,regular
2023/24,10,11,H. Beer Sheva,9,8,1,regular,regular
2023/24,10,11,H. Petah Tikva,12,13,1,regular,regular
2023/24,10,11,Hapoel Haifa,4,3,1,regular,regular
2023/24,10,11,M. Bnei Reineh,3,4,1,regular,regular
2023/24,10,11,M. Petah Tikva,8,9,1,regular,regular
2023/24,11,12,B. Jerusalem,6,7,1,regular,regular
2023/24,11,12,Bnei Sakhnin,7,8,1,regular,regular
2023/24,11,12,FC Ashdod,12,13,1,regular,regular
2023/24,11,12,H. Beer Sheva,8,6,2,regular,regular
2023/24,11,12,H. Jerusalem,14,12,2,regular,regular
2023/24,11,12,H. Petah Tikva,13,14,1,regular,regular
2023/24,12,13,Hapoel Hadera,10,11,1,regular,regular
2023/24,12,13,M. Petah Tikva,9,10,1,regular,regular
2023/24,12,13,Maccabi Netanya,11,9,2,regular,regular
2023/24,13,14,B. Jerusalem,7,9,2,regular,regular
2023/24,13,14,Bnei Sakhnin,8,7,1,regular,regular
2023/24,13,14,FC Ashdod,13,14,1,regular,regular
2023/24,13,14,H. Beer Sheva,6,4,2,regular,regular
2023/24,13,14,H. Jerusalem,12,10,2,regular,regular
2023/24,13,14,H. Petah Tikva,14,13,1,regular,regular
2023/24,13,14,Hapoel Hadera,11,12,1,regular,regular
2023/24,13,14,M. Bnei Reineh,4,6,2,regular,regular
2023/24,13,14,M. Petah Tikva,10,11,1,regular,regular
2023/24,13,14,Maccabi Netanya,9,8,1,regular,regular
2023/24,14,15,Bnei Sakhnin,7,8,1,regular,regular
2023/24,14,15,Hapoel Tel Aviv,5,6,1,regular,regular
2023/24,14,15,M. Bnei Reineh,6,7,1,regular,regular
2023/24,14,15,Maccabi Netanya,8,5,3,regular,regular
2023/24,15,16,B. Jerusalem,9,5,4,regular,regular
2023/24,15,16,H. Petah Tikva,13,12,1,regular,regular
2023/24,15,16,Hapoel Hadera,12,13,1,regular,regular
2023/24,15,16,Hapoel Tel Aviv,6,9,3,regular,regular
2023/24,15,16,M. Bnei Reineh,7,6,1,regular,regular
2023/24,15,16,Maccabi Netanya,5,7,2,regular,regular
2023/24,16,17,B. Jerusalem,5,7,2,regular,regular
2023/24,16,17,M. Bnei Reineh,6,5,1,regular,regular
2023/24,16,17,Maccabi Netanya,7,6,1,regular,regular
2023/24,17,18,B. Jerusalem,7,5,2,regular,regular
2023/24,17,18,M. Bnei Reineh,5,6,1,regular,regular
2023/24,17,18,M. Tel Aviv,1,2,1,regular,regular
2023/24,17,18,Maccabi Haifa,2,1,1,regular,regular
2023/24,17,18,Maccabi Netanya,6,7,1,regular,regular
2023/24,18,19,Bnei Sakhnin,8,7,1,regular,regular
2023/24,18,19,FC Ashdod,14,11,3,regular,regular
2023/24,18,19,H. Jerusalem,10,12,2,regular,regular
2023/24,18,19,H. Petah Tikva,12,13,1,regular,regular
2023/24,18,19,Hapoel Hadera,13,14,1,regular,regular
2023/24,18,19,M. Petah Tikva,11,10,1,regular,regular
2023/24,18,19,M. Tel Aviv,2,1,1,regular,regular
2023/24,18,19,Maccabi Haifa,1,2,1,regular,regular
2023/24,18,19,Maccabi Netanya,7,8,1,regular,regular
2023/24,19,20,B. Jerusalem,5,6,1,regular,regular
2023/24,19,20,FC Ashdod,11,12,1,regular,regular
2023/24,19,20,H. Jerusalem,12,11,1,regular,regular
2023/24,19,20,M. Bnei Reineh,6,5,1,regular,regular
2023/24,19,20,M. Tel Aviv,1,2,1,regular,regular
2023/24,19,20,Maccabi Haifa,2,1,1,regular,regular
2023/24,20,21,H. Beer Sheva,4,3,1,regular,regular
2023/24,20,21,H. Petah Tikva,13,14,1,regular,regular
2023/24,20,21,Hapoel Hadera,14,13,1,regular,regular
2023/24,20,21,Hapoel Haifa,3,4,1,regular,regular
2023/24,20,21,Hapoel Tel Aviv,9,10,1,regular,regular
2023/24,20,21,M. Petah Tikva,10,8,2,regular,regular
2023/24,20,21,Maccabi Netanya,8,9,1,regular,regular
2023/24,21,22,B. Jerusalem,6,7,1,regular,regular
2023/24,21,22,Bnei Sakhnin,7,6,1,regular,regular
2023/24,21,22,Hapoel Tel Aviv,10,9,1,regular,regular
2023/24,21,22,Maccabi Netanya,9,10,1,regular,regular
2023/24,22,23,B. Jerusalem,7,8,1,regular,regular
2023/24,22,23,Bnei Sakhnin,6,5,1,regular,regular
2023/24,22,23,FC Ashdod,12,13,1,regular,regular
2023/24,22,23,H. Jerusalem,11,10,1,regular,regular
2023/24,22,23,Hapoel Hadera,13,12,1,regular,regular
2023/24,22,23,Hapoel Tel Aviv,9,11,2,regular,regular
2023/24,22,23,M. Bnei Reineh,5,6,1,regular,regular
2023/24,22,23,M. Petah Tikva,8,7,1,regular,regular
2023/24,22,23,Maccabi Netanya,10,9,1,regular,regular
2023/24,23,24,FC Ashdod,13,12,1,regular,regular
2023/24,23,24,H. Jerusalem,10,9,1,regular,regular
2023/24,23,24,Hapoel Hadera,12,13,1,regular,regular
2023/24,23,24,Hapoel Tel Aviv,11,10,1,regular,regular
2023/24,23,24,Maccabi Netanya,9,11,2,regular,regular
2023/24,24,25,B. Jerusalem,8,10,2,regular,regular
2023/24,24,25,Bnei Sakhnin,5,6,1,regular,regular
2023/24,24,25,FC Ashdod,12,13,1,regular,regular
2023/24,24,25,H. Beer Sheva,3,4,1,regular,regular
2023/24,24,25,H. Jerusalem,9,8,1,regular,regular
2023/24,24,25,Hapoel Hadera,13,12,1,regular,regular
2023/24,24,25,Hapoel Haifa,4,3,1,regular,regular
2023/24,24,25,Hapoel Tel Aviv,10,11,1,regular,regular
2023/24,24,25,M. Bnei Reineh,6,5,1,regular,regular
2023/24,24,25,M. Tel Aviv,2,1,1,regular,regular
2023/24,24,25,Maccabi Haifa,1,2,1,regular,regular
2023/24,24,25,Maccabi Netanya,11,9,2,regular,regular
2023/24,25,26,B. Jerusalem,10,8,2,regular,regular
2023/24,25,26,H. Beer Sheva,4,3,1,regular,regular
2023/24,25,26,H. Jerusalem,8,7,1,regular,regular
2023/24,25,26,Hapoel Hadera,12,11,1,regular,regular
2023/24,25,26,Hapoel Haifa,3,4,1,regular,regular
2023/24,25,26,Hapoel Tel Aviv,11,12,1,regular,regular
2023/24,25,26,M. Petah Tikva,7,9,2,regular,regular
2023/24,25,26,Maccabi Netanya,9,10,1,regular,regular
2023/24,27,28,Bnei Sakhnin,6,5,1,championship_playoff,championship_playoff
2023/24,27,28,M. Bnei Reineh,5,6,1,championship_playoff,championship_playoff
2023/24,28,29,M. Tel Aviv,1,2,1,championship_playoff,championship_playoff
2023/24,28,29,Maccabi Haifa,2,1,1,championship_playoff,championship_playoff
2023/24,30,31,B. Jerusalem,2,3,1,relegation_playoff,relegation_playoff
2023/24,30,31,H. Jerusalem,1,2,1,relegation_playoff,relegation_playoff
2023/24,30,31,Hapoel Tel Aviv,4,1,3,relegation_playoff,relegation_playoff
2023/24,30,31,M. Petah Tikva,3,4,1,relegation_playoff,relegation_playoff
2023/24,31,32,B. Jerusalem,3,4,1,relegation_playoff,relegation_playoff
2023/24,31,32,H. Jerusalem,2,3,1,relegation_playoff,relegation_playoff
2023/24,31,32,Hapoel Hadera,6,2,4,relegation_playoff,relegation_playoff
2023/24,31,32,M. Petah Tikva,4,5,1,relegation_playoff,relegation_playoff
2023/24,31,32,Maccabi Netanya,5,6,1,relegation_playoff,relegation_playoff
